 2015 07 02 15 12 24 0799 29.4 
 2015 07 02 15 28 00 0503 29.5 
 2015 07 02 15 44 03 0823 29.4 
 2015 07 02 15 59 42 0044 29.5 
 2015 07 02 16 14 45 0100 29.7 
 2015 07 02 16 32 11 0148 29.6 
 2015 07 02 16 47 24 0307 29.7 
 2015 07 02 17 02 37 0562 29.9 
 2015 07 02 17 17 38 0121 29.8 
 2015 07 02 17 37 07 0247 29.8 
 2015 07 02 17 52 17 0819 30 
 2015 07 02 18 07 20 0815 30 
 2015 07 02 18 22 53 0952 29.9 
 2015 07 02 19 02 22 0235 29.9 
 2015 07 02 19 19 58 0311 30 
 2015 07 02 19 35 06 0394 30.1 
 2015 07 02 19 50 29 0529 29.9 
 2015 07 02 20 07 30 0463 29.9 
 2015 07 02 20 22 30 0981 29.9 
 2015 07 02 20 39 34 0715 29.8 
 2015 07 02 20 54 35 0307 29.8 
 2015 07 02 21 14 56 0983 29.7 
 2015 07 02 21 34 19 0233 29.6 
 2015 07 02 21 50 55 0143 29.5 
 2015 07 02 22 06 48 0357 29.4 
 2015 07 02 22 22 34 0073 29.2 
 2015 07 02 22 38 49 0833 29.2 
 2015 07 02 22 54 15 0447 29.1 
 2015 07 02 23 09 15 0994 29.1 
 2015 07 02 23 24 16 0856 29.1 
 2015 07 02 23 39 17 0400 28.9 
 2015 07 02 23 54 18 0002 28.9 
 2015 07 03 00 09 36 0927 28.9 
 2015 07 03 00 24 42 0481 28.5 
 2015 07 03 00 39 45 0883 28.7 
 2015 07 03 00 55 06 0509 28.4 
 2015 07 03 01 10 19 0586 28.3 
 2015 07 03 01 25 27 0679 28.2 
 2015 07 03 01 40 28 0018 28.1 
 2015 07 03 01 55 28 0591 28 
 2015 07 03 02 10 29 0171 28.1 
 2015 07 03 02 25 41 0242 27.8 
 2015 07 03 02 40 41 0780 27.8 
 2015 07 03 02 55 45 0139 27.9 
 2015 07 03 03 10 48 0324 27.8 
 2015 07 03 03 25 48 0904 27.5 
 2015 07 03 03 40 49 0636 27.6 
 2015 07 03 03 55 50 0199 27.7 
 2015 07 03 04 10 50 0743 27.4 
 2015 07 03 04 25 51 0337 27.2 
 2015 07 03 04 40 54 0538 27.3 
 2015 07 03 04 55 55 0455 27.3 
 2015 07 03 05 10 58 0699 27.3 
 2015 07 03 05 26 01 0849 27.3 
 2015 07 03 05 41 02 0431 26.9 
 2015 07 03 05 56 03 0005 26.8 
 2015 07 03 06 11 03 0559 27.1 
 2015 07 03 06 26 04 0159 26.7 
 2015 07 03 06 41 04 0680 26.7 
 2015 07 03 06 56 05 0240 26.9 
 2015 07 03 07 11 08 0599 26.6 
 2015 07 03 07 26 09 0408 26.8 
 2015 07 03 07 41 09 0912 26.8 
 2015 07 03 07 56 15 0485 25.8 
 2015 07 03 08 11 23 0532 25.5 
 2015 07 03 08 26 24 0042 25.5 
 2015 07 03 08 41 32 0079 25.6 
 2015 07 03 08 56 32 0909 25.8 
 2015 07 03 09 11 35 0891 26.2 
 2015 07 03 09 26 38 0961 26.4 
 2015 07 03 09 41 39 0506 26.5 
 2015 07 03 09 56 42 0604 26.9 
 2015 07 03 10 11 43 0155 26.8 
 2015 07 03 10 26 44 0014 27 
 2015 07 03 10 41 44 0756 27.3 
 2015 07 03 10 56 45 0334 27.2 
 2015 07 03 11 11 46 0183 27.5 
 2015 07 03 11 26 46 0715 27.2 
 2015 07 03 11 41 54 0942 27.5 
 2015 07 03 11 56 55 0503 27.6 
 2015 07 03 12 11 56 0684 27.8 
 2015 07 03 12 26 59 0747 28.2 
 2015 07 03 12 42 00 0778 28.1 
 2015 07 03 12 57 36 0631 28.1 
 2015 07 03 13 12 54 0745 28.4 
 2015 07 03 13 28 07 0877 28.5 
 2015 07 03 13 43 11 0117 28.5 
 2015 07 03 13 58 14 0437 28.6 
 2015 07 03 14 13 15 0053 28.6 
 2015 07 03 14 28 15 0618 28.8 
 2015 07 03 14 43 43 0856 28.9 
 2015 07 03 15 01 17 0463 29.2 
 2015 07 03 15 16 25 0760 29.2 
